LOT,SPC_OPERATION,LOT_DATA_COLLECT_DATE,CHART_VALUE,CHART_WAFER,INCONTROL_FLAG,CHART_PT_STATUS,CHART_TYPE,SPC_CHART_SUBSET,CHART_TEST_NAME
W5070440,187622,2025-03-14 06:13:19,-98.35022000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070440,187622,2025-03-14 06:13:19,-127.56713280000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070440,187622,2025-03-14 06:13:19,-155.35980000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070440,187622,2025-03-14 06:13:19,-98.35022000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070440,187622,2025-03-14 06:13:21,-161.39700000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-132.22780000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-132.22780000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-101.26900000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-101.26900000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-161.39700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-132.22780000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-101.26900000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070440,187622,2025-03-14 06:13:21,-161.39700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-104.79518400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-77.77310000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-104.79518400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-131.88000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-77.77310000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-131.88000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-104.79518400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-77.77310000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:01:01,-131.88000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:45,-90.39193240000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-112.65910000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-90.39193240000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-65.74663000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-90.39193240000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-112.65910000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:45,-65.74663000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070100,187622,2025-03-16 10:47:47,-95.20262800000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-95.20262800000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-95.20262800000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-69.15840000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-118.99200000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-69.15840000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-118.99200000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-69.15840000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070100,187622,2025-03-16 10:47:47,-118.99200000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:00:59,-100.59643840000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-100.59643840000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-126.25400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-75.28571000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-100.59643840000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-126.25400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:00:59,-75.28571000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-128.15175040000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-80.89619000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-128.15175040000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-199.68790000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-128.15175040000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-199.68790000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083330,187622,2025-03-19 22:25:03,-80.89619000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5059240,187622,2025-03-17 14:48:19,-84.88220000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-139.05000000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-110.95265600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-110.95265600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-84.88220000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-139.05000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-110.95265600000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-139.05000000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5059240,187622,2025-03-17 14:48:19,-84.88220000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:00,-115.15179708333300,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-148.59740000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-115.15179708333300,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-75.59586000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-115.15179708333300,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-148.59740000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:00,-75.59586000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083300,187622,2025-03-19 15:48:02,-81.77140000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-151.81700000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-120.11764583333300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-120.11764583333300,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-81.77140000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-151.81700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-120.11764583333300,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-81.77140000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083300,187622,2025-03-19 15:48:02,-151.81700000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:53,-68.64789360000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-140.15200000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-17.31735000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-68.64789360000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-68.64789360000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-140.15200000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:53,-17.31735000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083960,187622,2025-03-19 20:36:55,-72.97460000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-72.97460000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-20.58950000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-142.42800000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-72.97460000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-20.58950000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-142.42800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-142.42800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083960,187622,2025-03-19 20:36:55,-20.58950000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-133.52676400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-85.39520000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-201.21200000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-133.52676400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-85.39520000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-201.21200000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-133.52676400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-85.39520000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083330,187622,2025-03-19 22:25:05,-201.21200000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:08,-124.23794920000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-148.46060000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-96.24438000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-124.23794920000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-124.23794920000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-148.46060000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:08,-96.24438000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070110,187622,2025-03-20 01:31:10,-127.24434000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-127.24434000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-97.95130000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-153.52600000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-97.95130000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-153.52600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-127.24434000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-97.95130000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070110,187622,2025-03-20 01:31:10,-153.52600000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-96.62990416666660,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-130.48100000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-68.36180000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-130.48100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-96.62990416666660,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-68.36180000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-96.62990416666660,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-68.36180000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:10,-130.48100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:47,-115.60997200000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-162.11530000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-63.83949000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-115.60997200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-115.60997200000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-162.11530000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:47,-63.83949000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5070460,187622,2025-03-20 11:02:49,-70.50780000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-166.08400000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-119.95154000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-119.95154000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-70.50780000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-166.08400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-119.95154000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-70.50780000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5070460,187622,2025-03-20 11:02:49,-166.08400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:33,-115.05894440000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-165.16100000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-115.05894440000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-70.19262000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-115.05894440000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-165.16100000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:33,-70.19262000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5101560,187622,2025-03-20 22:04:35,-120.56871200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-120.56871200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-72.70410000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-169.58500000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-72.70410000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-169.58500000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-120.56871200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-72.70410000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5101560,187622,2025-03-20 22:04:35,-169.58500000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:22,-125.44932280000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-146.48590000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-87.40797000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-125.44932280000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-125.44932280000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-146.48590000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:22,-87.40797000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5095260,187622,2025-03-21 00:38:24,-129.97724400000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-91.92810000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-91.92810000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-149.92800000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-129.97724400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-149.92800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-129.97724400000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-91.92810000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5095260,187622,2025-03-21 00:38:24,-149.92800000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:41,-93.48576600000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-117.89520000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-67.83714000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-93.48576600000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-93.48576600000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-67.83714000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:41,-117.89520000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083950,187622,2025-03-21 11:57:44,-98.17994000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-74.71920000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-98.17994000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-98.17994000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-122.25100000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-74.71920000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-122.25100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-74.71920000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083950,187622,2025-03-21 11:57:44,-122.25100000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:20,-139.29424800000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-166.60000000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-108.54600000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-139.29424800000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-139.29424800000000,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-108.54600000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:20,-166.60000000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083310,187622,2025-03-21 21:20:22,-145.34152000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-145.34152000000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-113.87600000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-173.17400000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-145.34152000000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-113.87600000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-173.17400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-113.87600000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5083310,187622,2025-03-21 21:20:22,-173.17400000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5083320,187622,2025-03-22 01:20:08,-61.12994000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-90.79103291666670,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-90.79103291666670,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-124.05400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-90.79103291666670,,Y,V,X-BAR,TOOL_DATA=BOW,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-124.05400000000000,,Y,V,MIN,TOOL_DATA=BOW,257CPROBOW
W5083320,187622,2025-03-22 01:20:08,-61.12994000000000,,Y,V,MAX,TOOL_DATA=BOW,257CPROBOW
W5101610,187622,2025-03-25 08:08:23,-123.27137200000000,,Y,V,X-BAR,ALL MEASUREMENTS,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-88.06820000000000,,Y,V,MAX,ALL MEASUREMENTS,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-123.27137200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-152.31500000000000,,Y,V,MIN,ALL MEASUREMENTS,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-88.06820000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-152.31500000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-123.27137200000000,,Y,V,X-BAR,TOOL_DATA=BWCALC,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-88.06820000000000,,Y,V,MAX,TOOL_DATA=BWCALC,257PDCPC
W5101610,187622,2025-03-25 08:08:23,-152.31500000000000,,Y,V,MIN,TOOL_DATA=BWCALC,257PDCPC
W5101570,187622,2025-03-24 08:16:09,-112.60320760000000,,Y,V,X-BAR,ALL MEASUREMENTS,257CPROBOW
